month,credit_amount,credit_term,age,sex,education,product_type,having_children_flg,region,income,family_status,phone_operator,is_client,bad_client_target
9,15500.0,6.0,28.0,female,Secondary Special Education,Household appliances,1,0,51000.0,Married,2,1,0
10,34000.0,6.0,43.0,male,Higher Education,Clothing,0,2,41000.0,Another,1,1,0
7,27500.0,12.0,27.0,male,Incomplete Higher Education,Computers,0,2,26000.0,Another,2,1,0
4,26000.0,6.0,34.0,female,Secondary Special Education,Auto,0,2,36000.0,Unmarried,2,1,1
10,14500.0,6.0,49.0,male,Secondary Education,Household appliances,0,2,21000.0,Another,0,1,0
1,14000.0,10.0,25.0,female,Secondary Special Education,Cell phones,0,2,24000.0,Another,1,1,1
10,26500.0,10.0,26.0,female,Secondary Education,Cell phones,0,0,31000.0,Another,0,0,1
9,6000.0,3.0,29.0,female,Higher Education,Household appliances,0,2,63500.0,Another,3,0,0
11,10500.0,12.0,21.0,male,Incomplete Higher Education,Computers,0,2,21000.0,Unmarried,0,1,0
10,8500.0,6.0,36.0,male,Secondary Special Education,Cell phones,1,2,26000.0,Another,1,1,0
8,45000.0,10.0,48.0,male,Higher Education,Medical services,1,0,51000.0,Another,2,0,0
7,33000.0,6.0,26.0,male,Incomplete Higher Education,Cell phones,0,2,36000.0,Married,1,0,0
11,65500.0,36.0,24.0,female,Higher Education,Boats,0,2,39000.0,Another,2,1,0
11,52000.0,18.0,33.0,male,Higher Education,Household appliances,1,0,51000.0,Another,0,0,0
10,7500.0,6.0,29.0,female,Higher Education,Computers,1,2,33000.0,Married,1,0,0
8,17500.0,12.0,33.0,female,Higher Education,Household appliances,1,0,31000.0,Another,3,1,0
9,39000.0,3.0,60.0,male,Secondary Special Education,Windows & Doors,0,0,15000.0,Another,2,0,0
12,31500.0,18.0,20.0,female,Secondary Special Education,Cell phones,0,2,21000.0,Married,1,1,0
2,13500.0,6.0,64.0,male,Secondary Special Education,Construction Materials,1,2,13000.0,Another,1,1,0
10,25000.0,14.0,23.0,male,Higher Education,Cell phones,0,0,36000.0,Another,1,0,0
6,44000.0,12.0,40.0,male,Higher Education,Cosmetics and beauty services,0,0,41000.0,Another,1,0,0
12,23000.0,15.0,45.0,male,Secondary Special Education,Computers,0,2,36000.0,Married,2,1,0
3,18000.0,6.0,27.0,female,Secondary Special Education,Cell phones,0,2,36000.0,Another,2,0,0
10,11000.0,6.0,73.0,male,Higher Education,Clothing,0,2,19000.0,Another,1,1,0
7,22500.0,10.0,35.0,male,Secondary Education,Furniture,1,0,61000.0,Another,0,0,0
7,12000.0,6.0,60.0,male,Higher Education,Furniture,0,2,26000.0,Another,0,1,0
3,38500.0,24.0,21.0,female,Higher Education,Computers,0,2,26000.0,Married,0,1,0
10,40000.0,3.0,46.0,female,Higher Education,Windows & Doors,1,0,51000.0,Another,1,1,0
8,44000.0,12.0,37.0,male,Higher Education,Cosmetics and beauty services,0,0,26000.0,Another,1,1,0
10,11500.0,12.0,23.0,male,Higher Education,Computers,0,2,19000.0,Another,2,1,0
7,15000.0,6.0,25.0,male,Higher Education,Tourism,0,0,63500.0,Married,3,0,0
12,23500.0,12.0,39.0,female,Secondary Special Education,Windows & Doors,1,2,26000.0,Another,2,1,1
9,12000.0,3.0,39.0,male,Secondary Education,Household appliances,1,2,21000.0,Married,1,1,0
10,48500.0,10.0,25.0,female,Higher Education,Clothing,0,0,39000.0,Another,2,1,0
10,23000.0,12.0,33.0,male,Secondary Education,Computers,0,2,22000.0,Another,2,1,0
1,43000.0,15.0,25.0,male,Secondary Special Education,Tourism,0,2,29000.0,Another,2,1,0
6,9500.0,6.0,23.0,female,Secondary Special Education,Cell phones,0,2,13000.0,Another,1,1,0
6,51000.0,12.0,48.0,male,Higher Education,Furniture,0,2,32000.0,Another,1,1,0
12,33500.0,18.0,24.0,female,Higher Education,Household appliances,0,2,36000.0,Another,1,1,0
3,6000.0,4.0,48.0,female,Higher Education,Cell phones,1,2,29000.0,Married,0,0,0
7,7000.0,12.0,20.0,male,Secondary Special Education,Cell phones,0,2,6000.0,Married,2,1,0
4,21000.0,24.0,30.0,male,Higher Education,Household appliances,1,2,25000.0,Married,2,1,0
8,16500.0,10.0,53.0,male,Secondary Education,Household appliances,0,2,21000.0,Another,0,0,0
6,11000.0,12.0,28.0,male,Incomplete Higher Education,Household appliances,1,2,24000.0,Another,1,1,0
9,19500.0,12.0,35.0,male,Secondary Special Education,Household appliances,0,2,21000.0,Another,1,1,0
12,16000.0,12.0,23.0,female,Secondary Education,Computers,0,2,21000.0,Another,2,1,1
8,65500.0,12.0,46.0,male,Secondary Special Education,Furniture,1,0,33000.0,Another,3,0,0
11,8500.0,12.0,29.0,female,Higher Education,Computers,1,2,24000.0,Another,0,1,0
6,30000.0,6.0,29.0,female,Higher Education,Computers,0,0,63500.0,Another,1,0,0
1,26500.0,3.0,40.0,female,Secondary Special Education,Household appliances,1,2,51000.0,Another,0,1,0
9,26500.0,4.0,31.0,female,Higher Education,Cell phones,0,0,63500.0,Another,2,1,0
12,30000.0,18.0,30.0,male,Higher Education,Household appliances,0,0,63500.0,Married,1,0,0
6,31500.0,18.0,30.0,female,Secondary Special Education,Cell phones,0,2,26000.0,Another,0,0,1
8,29500.0,6.0,21.0,female,Incomplete Higher Education,Cell phones,0,2,33000.0,Unmarried,0,1,0
1,26500.0,14.0,23.0,male,Higher Education,Household appliances,0,2,29000.0,Another,1,0,1
9,7500.0,6.0,58.0,male,Secondary Special Education,Clothing,1,2,19000.0,Another,3,1,0
6,35500.0,6.0,22.0,male,Higher Education,Cell phones,0,0,26000.0,Another,3,1,0
5,16500.0,12.0,30.0,female,Secondary Special Education,Computers,0,2,26000.0,Another,0,1,0
9,57000.0,18.0,44.0,male,Higher Education,Cosmetics and beauty services,1,2,36000.0,Another,0,1,1
7,40500.0,18.0,36.0,male,Higher Education,Household appliances,1,2,21000.0,Another,1,1,1
7,65500.0,30.0,23.0,female,Secondary Special Education,Boats,0,0,41000.0,Another,0,0,0
6,13000.0,12.0,68.0,male,Secondary Special Education,Household appliances,1,2,16000.0,Married,0,1,0
8,54500.0,12.0,27.0,male,Higher Education,Tourism,0,2,46000.0,Another,2,1,0
11,10500.0,12.0,33.0,female,Secondary Special Education,Auto,1,2,21000.0,Another,1,0,1
2,21500.0,6.0,52.0,male,Secondary Special Education,Cell phones,1,2,10000.0,Another,1,0,0
2,34000.0,12.0,36.0,male,Higher Education,Cell phones,1,2,24000.0,Another,1,1,1
11,53500.0,12.0,30.0,female,Secondary Special Education,Household appliances,0,2,36000.0,Unmarried,1,0,0
9,8000.0,12.0,29.0,female,Secondary Education,Household appliances,1,2,18000.0,Another,0,1,1
9,65500.0,24.0,36.0,male,Higher Education,Cosmetics and beauty services,0,0,49000.0,Another,0,1,0
5,12000.0,6.0,53.0,male,Secondary Special Education,Household appliances,0,2,13000.0,Another,3,1,0
8,52500.0,24.0,63.0,female,Higher Education,Tourism,0,2,1000.0,Another,3,1,0
3,9500.0,6.0,45.0,male,Secondary Special Education,Cell phones,0,2,16000.0,Another,1,1,0
10,17000.0,6.0,25.0,female,Secondary Special Education,Cell phones,0,2,28000.0,Married,1,0,0
9,12000.0,24.0,28.0,female,Secondary Special Education,Household appliances,0,2,26000.0,Married,0,0,0
1,17500.0,10.0,36.0,female,Secondary Special Education,Cell phones,1,2,31000.0,Another,0,0,1
9,6000.0,4.0,25.0,female,Secondary Special Education,Jewelry,0,2,21000.0,Another,3,1,1
7,48500.0,18.0,41.0,male,Secondary Special Education,Cosmetics and beauty services,1,2,26000.0,Married,0,1,0
12,17500.0,12.0,46.0,male,Higher Education,Computers,1,2,51000.0,Another,1,0,0
8,27000.0,24.0,21.0,male,Incomplete Higher Education,Household appliances,1,2,21000.0,Another,2,1,0
5,7000.0,4.0,44.0,female,Secondary Education,Construction Materials,1,2,21000.0,Another,0,0,0
3,16500.0,15.0,56.0,male,Secondary Special Education,Household appliances,1,2,11000.0,Another,0,1,0
5,18500.0,9.0,22.0,female,Incomplete Higher Education,Household appliances,0,2,21000.0,Married,0,1,0
10,44000.0,36.0,61.0,male,Higher Education,Clothing,1,2,36000.0,Another,0,1,0
11,17000.0,6.0,48.0,female,Secondary Special Education,Household appliances,1,2,19000.0,Another,0,0,0
5,7500.0,6.0,37.0,male,Secondary Special Education,Clothing,1,2,21000.0,Another,0,0,0
4,5000.0,3.0,55.0,female,Secondary Special Education,Sporting goods,1,2,22000.0,Another,1,1,0
5,58500.0,10.0,48.0,male,Secondary Special Education,Auto,1,2,30000.0,Married,0,1,1
12,11500.0,3.0,56.0,male,Secondary Education,Household appliances,0,2,13000.0,Married,0,1,0
10,22500.0,12.0,19.0,male,Secondary Education,Cell phones,0,2,21000.0,Another,1,1,0
12,21000.0,3.0,76.0,male,Higher Education,Furniture,1,0,36000.0,Married,1,1,0
10,10500.0,12.0,58.0,male,Secondary Special Education,Windows & Doors,1,2,7000.0,Unmarried,1,0,0
4,57000.0,15.0,41.0,female,Higher Education,Tourism,1,2,56000.0,Unmarried,0,1,0
1,13500.0,12.0,64.0,male,Higher Education,Windows & Doors,0,2,26000.0,Another,1,1,0
7,8000.0,6.0,35.0,male,Secondary Special Education,Cell phones,1,2,19000.0,Unmarried,1,1,0
11,16000.0,12.0,36.0,female,Secondary Special Education,Cell phones,1,2,31000.0,Another,1,1,0
7,11500.0,12.0,24.0,female,Secondary Special Education,Furniture,0,2,16000.0,Another,3,1,1
8,25500.0,20.0,30.0,male,Secondary Special Education,Clothing,1,2,28000.0,Another,2,1,0
9,18000.0,12.0,43.0,male,Higher Education,Furniture,0,2,8000.0,Another,1,1,0
8,16500.0,6.0,32.0,female,Secondary Special Education,Household appliances,1,2,24000.0,Married,2,0,0
10,18000.0,12.0,24.0,male,Secondary Education,Cell phones,1,2,18000.0,Another,0,1,0
9,10500.0,3.0,23.0,female,Secondary Special Education,Cell phones,0,2,31000.0,Married,3,1,0
7,29000.0,10.0,42.0,male,Higher Education,Jewelry,0,0,31000.0,Unmarried,1,0,0
8,21500.0,10.0,70.0,female,Secondary Special Education,Construction Materials,0,2,22000.0,Another,1,1,0
2,38500.0,12.0,33.0,female,Higher Education,Furniture,0,2,63500.0,Married,0,1,0
4,21000.0,6.0,28.0,female,Incomplete Higher Education,Cell phones,0,0,51000.0,Married,0,0,0
1,41000.0,18.0,46.0,male,Secondary Special Education,Cosmetics and beauty services,0,0,41000.0,Another,3,1,0
8,15000.0,12.0,35.0,male,Secondary Education,Household appliances,1,2,21000.0,Married,2,1,0
10,40500.0,12.0,22.0,male,Secondary Education,Cell phones,0,2,23000.0,Married,1,1,0
8,40500.0,12.0,25.0,male,Secondary Special Education,Cell phones,1,2,26000.0,Married,1,1,1
10,30500.0,10.0,26.0,female,Higher Education,Cell phones,0,2,31000.0,Married,2,1,0
8,7500.0,6.0,25.0,male,Higher Education,Cell phones,0,2,19000.0,Another,1,1,0
12,30000.0,14.0,33.0,female,Secondary Special Education,Cell phones,1,2,39000.0,Another,0,1,1
7,29500.0,3.0,40.0,male,Higher Education,Furniture,0,0,63500.0,Married,2,0,0
1,8500.0,6.0,75.0,male,Secondary Education,Household appliances,1,2,19000.0,Married,1,1,0
6,29000.0,12.0,32.0,female,Secondary Special Education,Computers,1,2,36000.0,Another,0,1,0
5,9500.0,6.0,45.0,male,Secondary Special Education,Furniture,1,2,14000.0,Married,0,1,0
10,5500.0,6.0,22.0,male,Secondary Special Education,Cell phones,1,2,16000.0,Another,4,0,0
10,21500.0,6.0,41.0,female,Secondary Education,Furniture,1,2,56000.0,Married,1,0,0
11,18500.0,18.0,43.0,female,Secondary Education,Household appliances,0,1,41000.0,Another,0,1,0
5,12000.0,10.0,32.0,male,Higher Education,Cell phones,1,2,18000.0,Married,1,1,1
8,13000.0,3.0,42.0,male,Higher Education,Household appliances,0,0,41000.0,Another,1,1,0
7,24000.0,3.0,21.0,female,Secondary Special Education,Computers,0,0,63500.0,Another,1,1,0
7,31500.0,12.0,27.0,female,Higher Education,Cell phones,0,0,61000.0,Another,0,1,0
8,26500.0,6.0,41.0,female,Secondary Education,Household appliances,0,2,36000.0,Married,1,0,0
4,23000.0,12.0,24.0,male,Secondary Special Education,Household appliances,0,2,63500.0,Another,2,1,0
2,21000.0,24.0,27.0,male,Secondary Special Education,Household appliances,1,2,16000.0,Another,1,0,0
1,26000.0,6.0,21.0,female,Secondary Special Education,Cell phones,0,0,31000.0,Another,2,1,0
11,12000.0,4.0,58.0,female,Secondary Education,Windows & Doors,0,2,12000.0,Another,1,1,0
8,9500.0,4.0,34.0,female,Secondary Education,Household appliances,0,2,31000.0,Another,0,0,0
8,36000.0,6.0,39.0,male,Higher Education,Computers,1,2,55000.0,Married,0,0,0
8,13000.0,6.0,30.0,male,Higher Education,Clothing,1,2,26000.0,Unmarried,1,0,0
5,20500.0,12.0,20.0,male,Secondary Special Education,Construction Materials,0,2,12000.0,Another,3,1,0
10,26000.0,10.0,21.0,male,Secondary Special Education,Cell phones,0,2,26000.0,Another,2,1,0
4,12500.0,3.0,63.0,male,Secondary Special Education,Clothing,1,2,18000.0,Married,0,1,0
2,11000.0,6.0,64.0,male,Incomplete Higher Education,Furniture,1,2,20000.0,Married,1,1,0
7,10000.0,10.0,43.0,female,Secondary Special Education,Household appliances,1,2,16000.0,Married,1,0,0
6,36500.0,6.0,54.0,male,Secondary Special Education,Windows & Doors,1,2,26000.0,Another,1,0,0
11,41500.0,10.0,23.0,male,Secondary Special Education,Household appliances,0,2,19000.0,Another,0,1,0
9,27500.0,12.0,23.0,male,Secondary Special Education,Household appliances,0,1,28000.0,Married,1,1,0
4,65500.0,12.0,52.0,female,Higher Education,Tourism,1,2,61000.0,Another,0,1,0
10,23500.0,18.0,38.0,female,Secondary Special Education,Household appliances,1,2,41000.0,Another,3,0,0
12,7500.0,8.0,33.0,female,Secondary Special Education,Cell phones,0,2,21000.0,Another,1,1,0
11,11000.0,12.0,21.0,female,Secondary Special Education,Jewelry,0,2,31000.0,Another,1,0,0
4,28500.0,12.0,38.0,male,Higher Education,Household appliances,1,0,36000.0,Another,1,0,0
1,22500.0,18.0,42.0,male,Secondary Special Education,Furniture,0,2,13000.0,Another,1,1,0
11,5500.0,4.0,59.0,male,Higher Education,Fitness,0,2,27000.0,Another,1,0,0
8,44500.0,12.0,28.0,male,Higher Education,Clothing,0,0,63500.0,Another,3,0,0
11,14500.0,10.0,39.0,female,Secondary Special Education,Household appliances,1,2,36000.0,Married,1,0,0
10,27500.0,3.0,39.0,male,Higher Education,Clothing,1,2,61000.0,Another,1,1,0
8,28500.0,12.0,21.0,female,Secondary Special Education,Cell phones,0,2,26000.0,Another,1,1,1
8,13500.0,6.0,68.0,female,Secondary Education,Furniture,1,2,14000.0,Another,1,1,0
3,12000.0,12.0,30.0,female,Secondary Special Education,Cell phones,1,2,41000.0,Another,0,0,0
10,17500.0,4.0,24.0,male,Incomplete Higher Education,Furniture,0,2,17000.0,Another,1,0,0
1,35000.0,12.0,42.0,male,Higher Education,Furniture,1,2,11000.0,Married,0,1,0
9,8000.0,6.0,44.0,male,Secondary Special Education,Cell phones,0,2,26000.0,Another,0,1,0
2,37000.0,10.0,33.0,male,Higher Education,Clothing,1,0,63500.0,Another,1,0,0
6,65500.0,8.0,39.0,female,Higher Education,Furniture,0,0,63500.0,Another,0,0,0
6,38000.0,15.0,28.0,female,Higher Education,Tourism,0,2,39000.0,Another,1,1,0
7,8500.0,12.0,44.0,female,Secondary Education,Cell phones,1,2,21000.0,Another,1,0,0
7,31500.0,18.0,29.0,male,Secondary Special Education,Household appliances,1,2,19000.0,Another,2,0,0
2,14000.0,12.0,40.0,female,Higher Education,Household appliances,1,2,51000.0,Another,2,0,0
11,41000.0,12.0,40.0,male,Secondary Education,Medical services,1,2,30000.0,Married,0,1,0
3,7000.0,12.0,23.0,female,Secondary Special Education,Cell phones,1,2,16000.0,Unmarried,0,1,0
11,65500.0,36.0,36.0,male,Higher Education,Cosmetics and beauty services,1,2,21000.0,Another,0,0,0
9,6000.0,3.0,32.0,male,Secondary Special Education,Household appliances,0,2,19000.0,Married,0,0,0
4,39500.0,12.0,22.0,female,Secondary Special Education,Cell phones,0,2,26000.0,Another,0,1,0
7,31500.0,6.0,28.0,female,Higher Education,Computers,0,2,63500.0,Another,1,0,0
11,28000.0,10.0,38.0,male,Higher Education,Furniture,1,2,22000.0,Unmarried,1,1,0
11,19000.0,10.0,45.0,male,Higher Education,Household appliances,1,2,21000.0,Married,1,1,0
2,20000.0,12.0,21.0,male,Secondary Education,Furniture,0,2,15000.0,Married,3,1,0
4,9000.0,6.0,24.0,female,Secondary Special Education,Cell phones,1,2,16000.0,Married,1,1,0
2,65500.0,6.0,31.0,female,Secondary Special Education,Boats,0,2,63500.0,Another,1,0,0
4,41000.0,15.0,54.0,male,Secondary Education,Windows & Doors,0,2,15000.0,Another,0,0,0
5,16000.0,10.0,28.0,male,Secondary Special Education,Cell phones,0,2,29000.0,Another,0,1,0
2,18500.0,6.0,29.0,male,Secondary Special Education,Furniture,1,2,27000.0,Another,1,0,0
10,13000.0,12.0,44.0,female,Secondary Special Education,Household appliances,0,2,28000.0,Another,2,1,0
1,19000.0,6.0,20.0,male,Secondary Special Education,Household appliances,1,2,17000.0,Another,3,1,0
2,11000.0,6.0,48.0,female,Secondary Education,Household appliances,1,2,46000.0,Another,1,1,0
7,36000.0,12.0,26.0,female,Secondary Special Education,Household appliances,1,2,40000.0,Another,1,0,0
2,22000.0,10.0,24.0,female,Secondary Special Education,Cell phones,0,2,24000.0,Another,1,0,0
6,65500.0,24.0,26.0,male,Secondary Special Education,Auto,0,2,26000.0,Married,0,0,0
7,31000.0,12.0,54.0,female,Secondary Special Education,Cell phones,0,2,28000.0,Another,0,1,1
4,25500.0,20.0,76.0,male,Higher Education,Medical services,0,2,14000.0,Another,0,1,0
2,5000.0,6.0,32.0,male,Secondary Special Education,Household appliances,1,2,26000.0,Another,1,0,0
8,7500.0,3.0,26.0,female,Secondary Special Education,Computers,0,2,26000.0,Another,1,1,0
11,28500.0,18.0,42.0,female,Incomplete Higher Education,Cell phones,1,2,61000.0,Married,1,1,1
11,13500.0,12.0,23.0,female,Secondary Special Education,Computers,1,2,31000.0,Married,1,1,0
1,22000.0,9.0,19.0,male,Incomplete Higher Education,Cell phones,0,0,21000.0,Another,1,1,0
5,31000.0,6.0,57.0,female,Secondary Special Education,Cell phones,0,2,10000.0,Another,0,0,0
7,54500.0,18.0,46.0,female,Higher Education,Computers,1,0,63500.0,Another,1,0,0
11,22000.0,10.0,30.0,female,Higher Education,Cell phones,1,2,63500.0,Another,3,1,0
5,38500.0,12.0,39.0,female,Secondary Special Education,Cell phones,1,0,46000.0,Unmarried,1,1,1
5,34000.0,12.0,29.0,female,Secondary Education,Cell phones,0,2,31000.0,Married,2,1,1
1,17000.0,12.0,25.0,male,Secondary Special Education,Fitness,0,2,26000.0,Another,0,1,0
8,65500.0,12.0,26.0,male,Incomplete Higher Education,Medical services,0,2,51000.0,Another,0,1,0
8,28500.0,12.0,46.0,male,Secondary Special Education,Clothing,1,2,16000.0,Another,1,0,0
3,51000.0,24.0,31.0,female,Higher Education,Construction Materials,1,2,31000.0,Another,0,0,0
12,28000.0,10.0,73.0,male,Secondary Special Education,Household appliances,0,2,28000.0,Another,0,0,0
11,44500.0,24.0,21.0,female,Secondary Education,Household appliances,0,2,31000.0,Another,2,1,0
11,37500.0,12.0,25.0,male,Secondary Special Education,Computers,1,2,21000.0,Another,0,1,1
10,9000.0,6.0,35.0,male,Secondary Special Education,Clothing,1,2,16000.0,Another,1,1,0
7,41500.0,3.0,43.0,male,Higher Education,Clothing,1,2,44000.0,Another,1,0,0
6,20000.0,3.0,80.0,male,Secondary Education,Furniture,1,2,16000.0,Another,1,1,0
3,30000.0,12.0,21.0,female,Secondary Special Education,Household appliances,0,2,21000.0,Another,0,1,0
5,34000.0,12.0,25.0,female,Incomplete Higher Education,Cell phones,0,0,40000.0,Married,0,1,0
7,65500.0,18.0,35.0,female,Higher Education,Furniture,0,1,63500.0,Another,1,0,0
7,57500.0,18.0,38.0,male,Secondary Education,Furniture,1,2,36000.0,Another,1,0,0
2,33000.0,12.0,35.0,male,Secondary Education,Cell phones,1,2,26000.0,Married,1,0,1
6,28000.0,11.0,25.0,male,Higher Education,Fitness,0,2,26000.0,Another,1,0,0
3,29000.0,17.0,31.0,female,Secondary Special Education,Household appliances,0,1,51000.0,Another,0,1,0
11,57500.0,15.0,49.0,male,Higher Education,Tourism,1,2,46000.0,Another,1,1,0
7,7500.0,6.0,40.0,female,Secondary Special Education,Cell phones,1,2,26000.0,Married,1,0,0
2,11000.0,6.0,40.0,male,Higher Education,Furniture,1,2,26000.0,Another,1,1,0
12,47500.0,24.0,33.0,female,Secondary Special Education,Household appliances,0,2,36000.0,Another,0,0,0
10,14000.0,6.0,41.0,female,Secondary Special Education,Cell phones,0,1,26000.0,Another,0,1,0
1,34500.0,15.0,39.0,male,Higher Education,Household appliances,1,2,46000.0,Married,0,0,0
7,28000.0,12.0,23.0,female,Secondary Special Education,Household appliances,0,0,31000.0,Another,1,1,0
6,20000.0,3.0,24.0,female,Secondary Special Education,Furniture,1,2,14000.0,Another,2,1,0
8,9500.0,3.0,51.0,male,Secondary Special Education,Household appliances,0,2,16000.0,Another,1,0,0
6,30500.0,6.0,33.0,female,Higher Education,Computers,1,2,42000.0,Another,2,1,0
10,12500.0,12.0,51.0,female,Secondary Special Education,Windows & Doors,0,2,16000.0,Another,1,0,0
5,21000.0,12.0,22.0,female,Secondary Education,Cell phones,0,2,61000.0,Another,1,1,0
3,21000.0,12.0,21.0,female,Secondary Special Education,Fitness,0,2,21000.0,Unmarried,0,1,0
12,52000.0,15.0,50.0,female,Higher Education,Furniture,1,0,61000.0,Married,3,1,0
3,19500.0,12.0,24.0,female,Secondary Special Education,Cell phones,1,2,27000.0,Another,2,0,0
7,19500.0,12.0,62.0,male,Secondary Special Education,Furniture,1,2,21000.0,Another,1,0,0
6,25500.0,24.0,56.0,male,Secondary Special Education,Furniture,0,2,27000.0,Another,1,0,0
7,41000.0,10.0,23.0,male,Incomplete Higher Education,Household appliances,1,2,21000.0,Married,1,0,0
12,32000.0,18.0,34.0,female,Secondary Education,Cell phones,0,2,33000.0,Married,0,1,1
4,30500.0,6.0,36.0,male,Higher Education,Furniture,0,0,63500.0,Married,0,0,0
3,26500.0,12.0,21.0,male,Secondary Special Education,Cell phones,0,2,21000.0,Married,0,0,0
9,13000.0,3.0,30.0,male,Secondary Special Education,Computers,1,2,13000.0,Married,0,1,0
8,65500.0,12.0,48.0,male,Higher Education,Medical services,1,0,21000.0,Another,2,1,0
3,52000.0,18.0,21.0,male,Incomplete Higher Education,Furniture,0,2,26000.0,Another,1,0,0
12,65500.0,18.0,81.0,male,Higher Education,Medical services,1,0,26000.0,Another,3,0,0
9,11500.0,6.0,51.0,male,Higher Education,Computers,0,2,36000.0,Another,0,1,0
2,30000.0,6.0,42.0,male,Secondary Education,Computers,0,2,31000.0,Another,1,1,0
5,45000.0,12.0,60.0,male,Higher Education,Household appliances,0,2,13000.0,Another,2,1,0
8,18000.0,12.0,62.0,female,Secondary Special Education,Household appliances,1,2,9000.0,Another,1,1,0
5,17000.0,5.0,47.0,male,Secondary Special Education,Windows & Doors,1,2,13000.0,Another,2,1,0
12,28000.0,12.0,63.0,male,Secondary Education,Computers,0,2,19000.0,Unmarried,0,0,0
4,12500.0,12.0,24.0,male,Incomplete Higher Education,Household appliances,0,2,22000.0,Another,2,0,0
7,12500.0,12.0,72.0,male,Secondary Education,Household appliances,0,2,21000.0,Married,2,0,0
12,6500.0,6.0,25.0,female,Secondary Special Education,Household appliances,1,2,21000.0,Another,3,1,1
7,11500.0,12.0,33.0,female,Higher Education,Computers,1,2,46000.0,Another,0,0,0
12,63500.0,24.0,40.0,female,Secondary Special Education,Household appliances,0,2,21000.0,Married,1,0,0
7,5000.0,12.0,24.0,male,Secondary Special Education,Household appliances,0,2,31000.0,Married,1,0,0
9,44500.0,24.0,56.0,male,Higher Education,Medical services,0,0,26000.0,Married,2,0,0
8,19000.0,12.0,22.0,female,Incomplete Higher Education,Cell phones,0,1,30000.0,Another,1,1,0
6,9500.0,10.0,24.0,female,Higher Education,Cell phones,0,2,51000.0,Unmarried,0,0,1
8,50500.0,27.0,28.0,female,Secondary Education,Household appliances,0,2,34000.0,Another,1,1,1
5,45000.0,15.0,28.0,female,Higher Education,Fitness,0,0,63500.0,Another,3,0,0
1,31000.0,12.0,28.0,male,Secondary Special Education,Household appliances,0,2,21000.0,Another,1,1,1
7,11000.0,3.0,58.0,male,Secondary Special Education,Furniture,0,2,26000.0,Married,1,1,0
8,15500.0,3.0,21.0,male,Higher Education,Household appliances,0,2,46000.0,Another,0,1,0
12,24000.0,6.0,43.0,male,Secondary Special Education,Furniture,0,2,26000.0,Another,0,0,0
8,17000.0,10.0,20.0,male,Secondary Education,Cell phones,0,2,17000.0,Another,3,1,0
4,20000.0,6.0,40.0,female,Higher Education,Fitness,1,2,36000.0,Another,1,0,0
8,14500.0,6.0,25.0,female,Secondary Special Education,Computers,1,2,26000.0,Another,2,0,0
1,21000.0,18.0,34.0,male,Higher Education,Cell phones,0,2,26000.0,Married,1,0,0
7,32000.0,12.0,33.0,male,Secondary Special Education,Household appliances,1,2,31000.0,Another,0,0,0
5,17000.0,18.0,32.0,female,Higher Education,Cell phones,1,2,21000.0,Another,1,0,0
11,26000.0,24.0,21.0,male,Secondary Special Education,Household appliances,0,2,16000.0,Another,1,1,0
10,60500.0,10.0,29.0,female,Incomplete Higher Education,Clothing,1,0,51000.0,Another,2,0,0
10,13500.0,10.0,23.0,female,Secondary Education,Cell phones,0,1,46000.0,Another,1,1,0
8,14000.0,12.0,20.0,male,Secondary Education,Cell phones,0,2,21000.0,Married,1,1,1
10,29000.0,18.0,27.0,female,Secondary Special Education,Household appliances,0,2,26000.0,Another,0,1,1
6,65500.0,18.0,46.0,female,Secondary Special Education,Household appliances,1,2,63500.0,Another,0,1,1
2,13000.0,6.0,25.0,male,Secondary Special Education,Household appliances,0,0,31000.0,Another,3,0,0
1,50000.0,18.0,23.0,female,Secondary Special Education,Household appliances,0,2,21000.0,Another,0,1,1
10,12500.0,10.0,43.0,female,Secondary Special Education,Cell phones,0,2,21000.0,Married,2,1,0
11,65500.0,24.0,49.0,male,Higher Education,Cosmetics and beauty services,0,1,29000.0,Married,0,0,0
10,29000.0,12.0,33.0,male,Secondary Special Education,Household appliances,1,2,21000.0,Another,0,1,0
7,8000.0,12.0,26.0,male,Higher Education,Cell phones,0,2,14000.0,Another,1,1,0
5,35000.0,12.0,26.0,female,Higher Education,Cell phones,0,2,28000.0,Another,0,1,0
12,11500.0,10.0,24.0,female,Secondary Special Education,Cell phones,0,2,36000.0,Another,1,0,1
10,45000.0,24.0,21.0,female,Secondary Special Education,Computers,0,2,22000.0,Another,0,0,1
2,32500.0,24.0,42.0,male,Higher Education,Household appliances,1,2,23000.0,Married,1,0,0
12,31000.0,10.0,29.0,female,Higher Education,Cell phones,0,0,38000.0,Another,1,1,0
1,24500.0,12.0,28.0,male,Higher Education,Cell phones,1,1,26000.0,Unmarried,0,1,0
6,21000.0,5.0,32.0,male,Secondary Education,Furniture,1,2,41000.0,Married,1,0,0
9,41500.0,15.0,26.0,male,Secondary Education,Windows & Doors,1,2,16000.0,Another,3,1,0
3,16500.0,8.0,65.0,male,Secondary Special Education,Household appliances,1,2,16000.0,Another,1,1,0
12,10500.0,12.0,35.0,female,Secondary Special Education,Cell phones,0,2,28000.0,Another,0,1,1
8,48000.0,6.0,61.0,male,Higher Education,Construction Materials,0,2,22000.0,Another,0,1,0
